invoice_id,vendor_id,vendor_name,department,category,amount,currency,payment_method,invoice_date,payment_hour,approved_by,notes,is_duplicate,is_near_duplicate,is_policy_violation,is_off_hours,is_ghost_vendor,is_fraud_exemplar,fraud_label,embedding_text
44e6e272-8dfb-439b-bc8a-3a65896261d6,282ee935-f62d-4e81-a4ad-33251ee62e18,Taylor-White,Finance,Equipment,7315.83,USD,Corporate Card,2026-06-06,18,Kendra Contreras,Federal professional voice care break blood network.,False,False,False,False,False,False,0,Vendor Taylor-White | dept Finance | Equipment | amount 7315.83 USD | paid via Corporate Card at hour 18 | Federal professional voice care break blood network.
1fbbe139-9485-4f65-a758-0e4e849622e6,f69d2376-beaf-400b-8676-b11fb916ab87,"Romero, Gonzalez and Brooks",Sales,Marketing,3740.37,USD,Corporate Card,2025-12-18,13,Douglas Edwards,Pretty each factor paper long business baby economic.,False,False,False,False,False,False,0,"Vendor Romero, Gonzalez and Brooks | dept Sales | Marketing | amount 3740.37 USD | paid via Corporate Card at hour 13 | Pretty each factor paper long business baby economic."
5314d96a-e949-4257-b25b-ee703474aabb,13bdfae1-aeca-4368-b49f-333ac4ffcfa3,Wilson-Zamora,IT,Equipment,28474.75,USD,Corporate Card,2026-03-17,15,Nicholas Kelly DVM,Kitchen few happen necessary than.,False,False,False,False,False,False,0,Vendor Wilson-Zamora | dept IT | Equipment | amount 28474.75 USD | paid via Corporate Card at hour 15 | Kitchen few happen necessary than.
f33f87c7-8f80-4aac-83ad-57f8d34d38a3,f6d89681-ac67-48a2-9b07-48b7dd1d30c2,Ramos PLC,IT,Travel,11707.04,USD,Cheque,2026-01-21,9,Emma Weaver,Approach too relationship perform.,False,False,False,False,False,False,0,Vendor Ramos PLC | dept IT | Travel | amount 11707.04 USD | paid via Cheque at hour 9 | Approach too relationship perform.
a99542a6-0170-4af5-bce6-64e91b54e75a,3f365c2e-30df-46ca-a7ee-290c9d950b5e,"Ellis, Baker and Wright",IT,Services,7007.21,USD,Corporate Card,2026-01-28,9,Chad Daugherty,Figure need but right small.,False,False,False,False,False,False,0,"Vendor Ellis, Baker and Wright | dept IT | Services | amount 7007.21 USD | paid via Corporate Card at hour 9 | Figure need but right small."
cfdf61b8-9228-4daa-b57c-a366e904d9da,0505c3d4-c5a6-47d3-bfba-98f3f0b6c38e,"Stewart, Green and Santiago",HR,Software,31480.91,USD,ACH,2025-12-14,12,Jeremiah Duran,Again student establish open.,False,False,False,False,False,False,0,"Vendor Stewart, Green and Santiago | dept HR | Software | amount 31480.91 USD | paid via ACH at hour 12 | Again student establish open."
8ecaeeae-95ef-4609-99b2-942bfd00fcfa,08a32a6f-0989-480f-8ca8-9545c298f00e,Ibarra-Suarez,HR,Software,28697.34,USD,Cheque,2026-01-31,1,Amy Bond,Manager television his and day continue.,False,False,False,True,False,False,1,Vendor Ibarra-Suarez | dept HR | Software | amount 28697.34 USD | paid via Cheque at hour 1 | Manager television his and day continue.
a76fa75a-475f-4615-8db5-ffe2055a1b31,635d06bd-4e2a-46e6-bee0-75921ef03e88,Blake and Sons,IT,Travel,52371.73,USD,Wire,2026-02-24,16,Eric Weaver,Visit travel senior from stock energy.,False,False,False,False,False,False,0,Vendor Blake and Sons | dept IT | Travel | amount 52371.73 USD | paid via Wire at hour 16 | Visit travel senior from stock energy.
93f7ecbc-46f4-4394-9ff3-fe0bc0809e41,383e35e4-74dc-49c2-a25d-7dd04cde05b5,Hernandez and Sons,Finance,Consulting,38940.05,USD,Corporate Card,2026-04-24,15,Alexander Swanson,Its into role save arm body hold return.,False,False,False,False,False,False,0,Vendor Hernandez and Sons | dept Finance | Consulting | amount 38940.05 USD | paid via Corporate Card at hour 15 | Its into role save arm body hold return.
9b2db7c0-82bf-4018-bd71-48bcb8a02882,13bdfae1-aeca-4368-b49f-333ac4ffcfa3,Wilson-Zamora,Marketing,Equipment,26992.75,USD,Corporate Card,2026-04-11,17,Teresa Ford,Rest shoulder employee whether level yeah draw.,False,False,False,False,False,False,0,Vendor Wilson-Zamora | dept Marketing | Equipment | amount 26992.75 USD | paid via Corporate Card at hour 17 | Rest shoulder employee whether level yeah draw.
d90e2f2f-5a75-45dc-89ad-4850911a00f8,d78e7543-d307-4e2f-a856-0ebb892c264e,Galloway-Wyatt,Sales,Software,13993.53,USD,Corporate Card,2026-05-23,2,Michael Hill,Side fast number although ever.,False,False,False,True,False,False,1,Vendor Galloway-Wyatt | dept Sales | Software | amount 13993.53 USD | paid via Corporate Card at hour 2 | Side fast number although ever.
bfbc8d5b-4123-4a6e-a115-c6e1f64f922b,3f365c2e-30df-46ca-a7ee-290c9d950b5e,"Ellis, Baker and Wright",Operations,Services,57394.72,USD,Wire,2026-01-26,16,Matthew Ingram,Buy nothing fly.,False,False,False,False,False,False,0,"Vendor Ellis, Baker and Wright | dept Operations | Services | amount 57394.72 USD | paid via Wire at hour 16 | Buy nothing fly."
9db78648-c231-4446-846a-26bb16cf7d94,13bdfae1-aeca-4368-b49f-333ac4ffcfa3,Wilson-Zamora,Finance,Equipment,41725.13,USD,Wire,2026-01-25,2,Joel Gonzales,Already grow point news impact often bag.,False,False,False,True,False,False,1,Vendor Wilson-Zamora | dept Finance | Equipment | amount 41725.13 USD | paid via Wire at hour 2 | Already grow point news impact often bag.
029f96ab-cff0-423a-9e72-bfe84daa3baf,b4d1498a-8021-431c-bd10-0f9b309d1a79,Zimmerman Inc,HR,Travel,26732.87,USD,Corporate Card,2026-05-21,10,Tiffany Alexander,She everybody than camera piece.,False,False,False,False,False,False,0,Vendor Zimmerman Inc | dept HR | Travel | amount 26732.87 USD | paid via Corporate Card at hour 10 | She everybody than camera piece.
3096f317-385f-410c-9dd0-316271bbee44,4aa00b85-929f-48ca-94c6-5f8564294040,Mcbride-Rodriguez,Sales,Software,58692.34,USD,Wire,2026-01-03,13,Amber Wilson,Contain medical key.,False,False,False,False,False,False,0,Vendor Mcbride-Rodriguez | dept Sales | Software | amount 58692.34 USD | paid via Wire at hour 13 | Contain medical key.
3a291dfb-1103-4f04-b2ec-c189a3de574c,0b42ebf4-9bf3-4af8-a042-3635234269c5,Lam-Hayes,Sales,Office Supplies,7728.66,USD,ACH,2026-02-04,14,Crystal Lynn,Window administration suddenly support music.,False,False,False,False,False,False,0,Vendor Lam-Hayes | dept Sales | Office Supplies | amount 7728.66 USD | paid via ACH at hour 14 | Window administration suddenly support music.
2befaf66-dd14-4030-a52c-a0c982fcaba6,4274273a-6cb5-44fd-8c0a-3f4a1747c489,Allen-Allen,Sales,Equipment,9785.17,USD,Corporate Card,2025-12-16,18,Brian Hunter,Memory down for he.,False,False,False,False,True,False,1,Vendor Allen-Allen | dept Sales | Equipment | amount 9785.17 USD | paid via Corporate Card at hour 18 | Memory down for he.
fe5f7871-4bcb-4b66-97a4-ea6ef1f65c39,3f365c2e-30df-46ca-a7ee-290c9d950b5e,"Ellis, Baker and Wright",Marketing,Services,40179.82,USD,Cheque,2026-05-07,13,Martin Liu,Agency parent growth window.,False,False,False,False,False,False,0,"Vendor Ellis, Baker and Wright | dept Marketing | Services | amount 40179.82 USD | paid via Cheque at hour 13 | Agency parent growth window."
14ea8e0e-11f2-4c1f-ac28-14a9ba0707ba,885f18ed-c2ef-480a-9844-d922d9464292,Smith PLC,IT,Services,177329.18,USD,ACH,2026-05-21,12,Tommy Carter,Civil and us.,False,False,True,False,False,False,1,Vendor Smith PLC | dept IT | Services | amount 177329.18 USD | paid via ACH at hour 12 | Civil and us.
590e3a96-0154-4a25-a542-a35ef04a950e,7e08b069-4d39-4fca-9443-c91fe393f4e2,"Brown, James and Ferrell",IT,Office Supplies,19918.8,USD,Wire,2026-05-23,17,Lee Morton,Respond score situation require vote her old.,False,False,False,False,False,False,0,"Vendor Brown, James and Ferrell | dept IT | Office Supplies | amount 19918.8 USD | paid via Wire at hour 17 | Respond score situation require vote her old."
96767772-5b39-4314-96eb-112297f23935,12d06bea-47bc-43fc-8ee8-a8c7ed0d8792,"Stanley, Tucker and Lee",Sales,Consulting,12145.08,USD,ACH,2026-04-07,16,Phillip Banks,When yeah not young.,False,False,False,False,False,False,0,"Vendor Stanley, Tucker and Lee | dept Sales | Consulting | amount 12145.08 USD | paid via ACH at hour 16 | When yeah not young."
9220d51e-196e-4320-8149-b11e9257593c,342ac83c-33a2-4396-ba71-329602148816,Moore-Bernard,Marketing,Office Supplies,23968.2,USD,Cheque,2026-04-02,13,Kimberly Martinez,Sometimes parent process minute first crime offer.,False,False,False,False,False,False,0,Vendor Moore-Bernard | dept Marketing | Office Supplies | amount 23968.2 USD | paid via Cheque at hour 13 | Sometimes parent process minute first crime offer.
17e071f3-2951-4bb7-a26b-7874dfd11a68,c4b857fb-accb-4f1d-82a4-fdb8d3d1685e,"Santos, Gardner and Robinson",Finance,Software,21983.36,USD,Wire,2026-05-23,14,Robert Madden,Lay security break drop run.,False,False,False,False,False,False,0,"Vendor Santos, Gardner and Robinson | dept Finance | Software | amount 21983.36 USD | paid via Wire at hour 14 | Lay security break drop run."
f89a15a7-32c2-4789-b10f-8518d8581d0f,3f365c2e-30df-46ca-a7ee-290c9d950b5e,"Ellis, Baker and Wright",Sales,Services,21405.62,USD,Cheque,2026-05-18,16,Harold Wagner,President painting large industry notice step.,False,False,False,False,False,False,0,"Vendor Ellis, Baker and Wright | dept Sales | Services | amount 21405.62 USD | paid via Cheque at hour 16 | President painting large industry notice step."
cade0300-c762-4c67-8f55-95572f6aef3d,a9887757-db3e-40ac-b3b0-95384cd80b94,"Sellers, George and Burns",Finance,Software,59559.53,USD,Cheque,2025-12-30,12,Paula Russell,Program painting somebody game brother impact measure chance.,False,False,False,False,False,False,0,"Vendor Sellers, George and Burns | dept Finance | Software | amount 59559.53 USD | paid via Cheque at hour 12 | Program painting somebody game brother impact measure chance."
6c297f2d-a5f8-4d0b-8f96-f2e6683d270e,885f18ed-c2ef-480a-9844-d922d9464292,Smith PLC,Operations,Services,43852.03,USD,Cheque,2026-03-08,10,Christina White,Administration building enjoy never us sea call.,False,False,False,False,False,False,0,Vendor Smith PLC | dept Operations | Services | amount 43852.03 USD | paid via Cheque at hour 10 | Administration building enjoy never us sea call.
7a05efa0-61cf-4ea2-b141-42192c3be7f7,b282b075-04eb-4f29-8c56-95506e77fb47,Ray-Bush,HR,Consulting,18542.25,USD,Corporate Card,2025-12-14,9,Michael Fritz,Method more hold institution.,False,False,False,False,False,False,0,Vendor Ray-Bush | dept HR | Consulting | amount 18542.25 USD | paid via Corporate Card at hour 9 | Method more hold institution.
550b1949-aacb-4dc9-875c-c4ef0e04da6c,3a0db054-91e3-4bc0-a6a3-e63610261cce,Mack-Peterson,IT,Services,893.82,USD,Corporate Card,2025-12-31,14,Dana Carter,Today together option pattern yes and.,False,False,False,False,False,False,0,Vendor Mack-Peterson | dept IT | Services | amount 893.82 USD | paid via Corporate Card at hour 14 | Today together option pattern yes and.
b5c8447f-0450-43f4-b1c5-505fb2ab52bc,b4d1498a-8021-431c-bd10-0f9b309d1a79,Zimmerman Inc,HR,Travel,12355.82,USD,Cheque,2026-04-22,2,Jerry Ortiz,Scientist job serious record safe rich operation.,False,False,False,True,False,False,1,Vendor Zimmerman Inc | dept HR | Travel | amount 12355.82 USD | paid via Cheque at hour 2 | Scientist job serious record safe rich operation.
9fa3fb47-cf8c-49ef-bf28-e48e981b055c,13bdfae1-aeca-4368-b49f-333ac4ffcfa3,Wilson-Zamora,Marketing,Equipment,60464.87,USD,Cheque,2026-05-07,11,Brittany Smith,Have power here just meet open war best.,False,False,True,False,False,False,1,Vendor Wilson-Zamora | dept Marketing | Equipment | amount 60464.87 USD | paid via Cheque at hour 11 | Have power here just meet open war best.
88f8446d-5764-429d-ae37-15714b043a38,5a680b5e-b210-4083-a6d1-591b0b04720c,Hopkins LLC,Finance,Marketing,28616.2,USD,Corporate Card,2026-01-31,14,Justin Merritt,Meet up expect himself serious well among war.,False,False,False,False,False,False,0,Vendor Hopkins LLC | dept Finance | Marketing | amount 28616.2 USD | paid via Corporate Card at hour 14 | Meet up expect himself serious well among war.
22963b8e-d0b9-4845-b487-eeed6daa082f,682843f7-e7df-4384-89a2-f543f74a5c99,"Brown, Valdez and Lucas",HR,Software,2192.33,USD,Corporate Card,2026-05-18,15,Jessica Ramirez,Fire girl close explain main difference college voice.,False,False,False,False,False,False,0,"Vendor Brown, Valdez and Lucas | dept HR | Software | amount 2192.33 USD | paid via Corporate Card at hour 15 | Fire girl close explain main difference college voice."
24b78765-3933-4510-b5f8-046c8a84fdae,80e89dfe-55f8-4b3e-9d76-c1dccc589eb3,Gray Group,Sales,Equipment,35073.41,USD,Cheque,2026-01-24,12,Ashley Hall,Cell deal stuff senior agree.,False,False,False,False,False,False,0,Vendor Gray Group | dept Sales | Equipment | amount 35073.41 USD | paid via Cheque at hour 12 | Cell deal stuff senior agree.
51c8019e-c586-464a-8f24-0763397bbab6,f6d89681-ac67-48a2-9b07-48b7dd1d30c2,Ramos PLC,IT,Travel,22705.53,USD,ACH,2026-05-22,12,Kimberly Lloyd,Major state hard.,False,False,False,False,False,False,0,Vendor Ramos PLC | dept IT | Travel | amount 22705.53 USD | paid via ACH at hour 12 | Major state hard.
16b4f243-d705-4aba-9cc0-3c7786afb268,4cd27438-060b-4cbb-81d5-38ea7e742100,Hicks Inc,Operations,Equipment,52759.88,USD,Wire,2026-01-28,13,Jessica Wallace,Store far body relationship.,False,False,False,False,False,False,0,Vendor Hicks Inc | dept Operations | Equipment | amount 52759.88 USD | paid via Wire at hour 13 | Store far body relationship.
20df87a1-4d61-4ea5-afac-2adc1824c85e,ffc059ff-f27d-4c09-bf92-a5f0d67bfbc7,"Gill, Romero and Rodriguez",Finance,Consulting,54770.22,USD,Corporate Card,2026-05-11,8,Jeffrey Baker,Year rule bring government.,False,False,False,False,False,False,0,"Vendor Gill, Romero and Rodriguez | dept Finance | Consulting | amount 54770.22 USD | paid via Corporate Card at hour 8 | Year rule bring government."
443fd814-e514-4411-a7b3-d37dbe56e770,08a32a6f-0989-480f-8ca8-9545c298f00e,Ibarra-Suarez,IT,Software,31075.06,USD,Wire,2025-12-22,9,Monica Murphy,Friend law save public available reach throughout.,False,False,False,False,False,False,0,Vendor Ibarra-Suarez | dept IT | Software | amount 31075.06 USD | paid via Wire at hour 9 | Friend law save public available reach throughout.
105644ab-0418-45c2-9213-fcd9ff53ae81,4cd27438-060b-4cbb-81d5-38ea7e742100,Hicks Inc,Sales,Equipment,49695.91,USD,Corporate Card,2025-12-15,12,Michael Boyd,Success produce there along play.,False,False,False,False,False,False,0,Vendor Hicks Inc | dept Sales | Equipment | amount 49695.91 USD | paid via Corporate Card at hour 12 | Success produce there along play.
2d094fc9-1203-412b-b162-0a6844850d26,7cb55000-a09b-41f7-81fc-9a96003dbc23,Davis-Abbott,Marketing,Travel,35012.78,USD,Wire,2025-12-09,8,James Hahn,Enter charge sport safe executive.,False,False,False,False,False,False,0,Vendor Davis-Abbott | dept Marketing | Travel | amount 35012.78 USD | paid via Wire at hour 8 | Enter charge sport safe executive.
839c415f-6087-4605-a124-7933de7d068f,12d06bea-47bc-43fc-8ee8-a8c7ed0d8792,"Stanley, Tucker and Lee",Operations,Consulting,25013.67,USD,Wire,2026-01-13,9,Tiffany Vincent,About attack newspaper decade concern.,False,False,False,False,False,False,0,"Vendor Stanley, Tucker and Lee | dept Operations | Consulting | amount 25013.67 USD | paid via Wire at hour 9 | About attack newspaper decade concern."
d03c7286-53bf-4528-97df-b56ddbcbe647,13bdfae1-aeca-4368-b49f-333ac4ffcfa3,Wilson-Zamora,HR,Equipment,47808.85,USD,ACH,2026-02-22,14,James Silva,Machine prevent conference feel discussion factor.,False,False,False,False,False,False,0,Vendor Wilson-Zamora | dept HR | Equipment | amount 47808.85 USD | paid via ACH at hour 14 | Machine prevent conference feel discussion factor.
91146b2c-3467-4ee7-9bf0-2f8a54eda1ef,149b0222-f096-440c-95a7-127c9e6ad028,Jones Inc,HR,Equipment,55442.88,USD,Cheque,2026-03-06,13,Jenna Howard,Far despite while to shake information language.,False,False,False,False,False,False,0,Vendor Jones Inc | dept HR | Equipment | amount 55442.88 USD | paid via Cheque at hour 13 | Far despite while to shake information language.
dcc92425-5c96-4078-b76d-3431b37731cc,149b0222-f096-440c-95a7-127c9e6ad028,Jones Inc,Operations,Equipment,53438.72,USD,Corporate Card,2026-01-22,0,Christopher Huber,Girl huge campaign think.,False,False,False,True,False,False,1,Vendor Jones Inc | dept Operations | Equipment | amount 53438.72 USD | paid via Corporate Card at hour 0 | Girl huge campaign think.
b47b8760-355a-4ae4-aef9-f6169155efee,743bbd82-140d-417a-8fad-9f970ce6938e,Ford LLC,HR,Consulting,51480.5,USD,Wire,2026-05-10,11,Lindsay Mcdaniel,Fact medical three.,False,False,False,False,False,False,0,Vendor Ford LLC | dept HR | Consulting | amount 51480.5 USD | paid via Wire at hour 11 | Fact medical three.
9c7e2154-fe9c-4463-8b38-fee33ea7a991,342ac83c-33a2-4396-ba71-329602148816,Moore-Bernard,Operations,Office Supplies,152008.43,USD,ACH,2026-04-30,9,Raymond Green,In speak interesting end area magazine.,False,False,True,False,False,False,1,Vendor Moore-Bernard | dept Operations | Office Supplies | amount 152008.43 USD | paid via ACH at hour 9 | In speak interesting end area magazine.
4eadbaf4-96c2-4e90-b6ba-2bbd65648d88,436c8650-65a2-4a88-b69a-7d6a5ba22931,Santiago Ltd,IT,Consulting,2451.17,USD,ACH,2026-01-17,15,Amber West,Occur coach deal personal way.,False,False,False,False,False,False,0,Vendor Santiago Ltd | dept IT | Consulting | amount 2451.17 USD | paid via ACH at hour 15 | Occur coach deal personal way.
c0e2646b-20c0-4226-bd67-77189cc63ade,635d06bd-4e2a-46e6-bee0-75921ef03e88,Blake and Sons,Sales,Travel,40221.39,USD,ACH,2026-03-30,9,Larry Smith,Sort bed relate.,False,False,False,False,False,False,0,Vendor Blake and Sons | dept Sales | Travel | amount 40221.39 USD | paid via ACH at hour 9 | Sort bed relate.
e4da8202-7c7b-4e61-9bd5-3a4b1b649a5a,885f18ed-c2ef-480a-9844-d922d9464292,Smith PLC,HR,Services,11494.52,USD,Corporate Card,2026-05-23,8,Kristen Pena,Decision movement world study how responsibility face.,False,False,False,False,False,False,0,Vendor Smith PLC | dept HR | Services | amount 11494.52 USD | paid via Corporate Card at hour 8 | Decision movement world study how responsibility face.
99883f67-f349-4c6f-8739-531745aed1f4,ada3434a-a6d0-466b-92c8-b5569d96c34a,"Walter, Edwards and Rios",Marketing,Consulting,21196.27,USD,Wire,2026-01-06,16,Jason Tran,Vote already after wait bill.,False,False,False,False,False,False,0,"Vendor Walter, Edwards and Rios | dept Marketing | Consulting | amount 21196.27 USD | paid via Wire at hour 16 | Vote already after wait bill."
3049327c-5aca-4968-a86a-465341105534,ac343645-6ed0-417d-898e-2c48859cb036,Rose-Obrien,Marketing,Consulting,4566.05,USD,ACH,2026-02-18,16,Mr. Eric Hall,Almost seek spend help husband.,False,False,False,False,False,False,0,Vendor Rose-Obrien | dept Marketing | Consulting | amount 4566.05 USD | paid via ACH at hour 16 | Almost seek spend help husband.
e424c194-8775-44d0-bc5f-961729c92bec,3f365c2e-30df-46ca-a7ee-290c9d950b5e,"Ellis, Baker and Wright",HR,Services,54148.79,USD,ACH,2026-05-06,9,Shannon Jones,Reveal several indeed address store painting charge.,False,False,False,False,False,False,0,"Vendor Ellis, Baker and Wright | dept HR | Services | amount 54148.79 USD | paid via ACH at hour 9 | Reveal several indeed address store painting charge."
72274e9e-6b82-469c-b89d-bb4bbb0c8f7e,0028cb3f-84d1-41cd-8074-e88468e9a952,Harvey Group,Finance,Travel,28745.57,USD,Wire,2026-04-21,15,Cheyenne Obrien,Size interesting sea few learn.,False,False,False,False,False,False,0,Vendor Harvey Group | dept Finance | Travel | amount 28745.57 USD | paid via Wire at hour 15 | Size interesting sea few learn.
db497ae0-336f-409e-85f7-523a195bda6c,13bdfae1-aeca-4368-b49f-333ac4ffcfa3,Wilson-Zamora,Sales,Equipment,58887.42,USD,Cheque,2025-12-26,11,Laura Bennett,Behavior whom night low traditional mouth.,False,False,False,False,False,False,0,Vendor Wilson-Zamora | dept Sales | Equipment | amount 58887.42 USD | paid via Cheque at hour 11 | Behavior whom night low traditional mouth.
3ad165f6-0a7c-4a48-a99e-34286009d128,3cfc48ba-d5cf-40d5-a65f-6a933fe55a0c,Mitchell-Horton,Sales,Services,7855.12,USD,ACH,2026-01-21,16,Jonathan Long,Several research laugh official agent side.,False,False,False,False,False,False,0,Vendor Mitchell-Horton | dept Sales | Services | amount 7855.12 USD | paid via ACH at hour 16 | Several research laugh official agent side.
c00ed31b-d0b3-45c0-a57b-0bc0956ed5fa,5675530f-b565-45a7-b604-c336d9b0cb75,"Huff, Novak and House",Sales,Office Supplies,33649.36,USD,ACH,2026-02-27,9,Brian Collins,Special wish believe college.,False,False,False,False,False,False,0,"Vendor Huff, Novak and House | dept Sales | Office Supplies | amount 33649.36 USD | paid via ACH at hour 9 | Special wish believe college."
9bb80a24-8dfa-4e77-8525-253dcb94072f,3f365c2e-30df-46ca-a7ee-290c9d950b5e,"Ellis, Baker and Wright",Operations,Services,36223.18,USD,Corporate Card,2026-05-15,18,David Thomas DDS,Model style set arrive management in scientist.,False,False,False,False,False,False,0,"Vendor Ellis, Baker and Wright | dept Operations | Services | amount 36223.18 USD | paid via Corporate Card at hour 18 | Model style set arrive management in scientist."
45b9fe2c-aec3-41b1-be9f-e62c8339985a,0134efee-1514-4d24-a2a5-fce4e4aa44ab,Smith-Spencer,Operations,Office Supplies,17790.06,USD,Cheque,2026-05-09,11,Michael George,Environmental decide none.,False,False,False,False,False,False,0,Vendor Smith-Spencer | dept Operations | Office Supplies | amount 17790.06 USD | paid via Cheque at hour 11 | Environmental decide none.
b41dcb86-9d3e-4fb7-976b-c070cba66bfe,ecd9442f-4b64-4a9d-9d05-3d4fe24ea154,"Calhoun, Schmidt and Brown",Operations,Consulting,188090.19,USD,Corporate Card,2026-03-07,10,Dr. David Murray MD,Teach yeah bank bit recognize heart series.,False,False,True,False,False,False,1,"Vendor Calhoun, Schmidt and Brown | dept Operations | Consulting | amount 188090.19 USD | paid via Corporate Card at hour 10 | Teach yeah bank bit recognize heart series."
2f8706c1-cf75-4597-964a-e125cd03dde4,2192127e-d671-4030-ac79-cdf0f5fb6dcf,Smith-Bowen,Operations,Services,31598.41,USD,ACH,2026-01-06,9,Carol Kim,Although interest color sort.,False,False,False,False,False,False,0,Vendor Smith-Bowen | dept Operations | Services | amount 31598.41 USD | paid via ACH at hour 9 | Although interest color sort.
d3bd5863-eddb-440b-b865-f76d804c669e,95f760a1-319b-4d89-9397-99c890eef911,Heath Inc,IT,Consulting,44615.21,USD,Wire,2026-03-07,9,Kimberly Ross,Brother yet result they even.,False,False,False,False,False,False,0,Vendor Heath Inc | dept IT | Consulting | amount 44615.21 USD | paid via Wire at hour 9 | Brother yet result they even.
5f634cf8-27c4-4e54-9e96-fe3ecf917734,436c8650-65a2-4a88-b69a-7d6a5ba22931,Santiago Ltd,Marketing,Consulting,50719.76,USD,Cheque,2026-02-04,9,Kristy Martin,Model daughter pass research mind.,False,False,False,False,False,False,0,Vendor Santiago Ltd | dept Marketing | Consulting | amount 50719.76 USD | paid via Cheque at hour 9 | Model daughter pass research mind.
99cc30bc-33f1-45c4-ac5b-06936a101cc2,0b6194a7-6d35-4f80-a251-9f6475f8730a,Anderson Group,Sales,Consulting,46006.61,USD,Corporate Card,2026-01-22,18,Timothy Ho,Clearly resource listen fish.,False,False,False,False,False,False,0,Vendor Anderson Group | dept Sales | Consulting | amount 46006.61 USD | paid via Corporate Card at hour 18 | Clearly resource listen fish.
1065a053-78b1-433e-a292-c16df9699d70,4aa00b85-929f-48ca-94c6-5f8564294040,Mcbride-Rodriguez,Marketing,Software,57033.26,USD,Cheque,2026-01-09,16,Willie Smith,Current behind learn behind person.,False,False,False,False,False,False,0,Vendor Mcbride-Rodriguez | dept Marketing | Software | amount 57033.26 USD | paid via Cheque at hour 16 | Current behind learn behind person.
45c1dd1f-d6fa-41cf-85b4-5aa582313f98,7cb55000-a09b-41f7-81fc-9a96003dbc23,Davis-Abbott,IT,Travel,15416.05,USD,Cheque,2026-03-26,11,Mark Ware,Pick until ever star test once.,False,False,False,False,False,False,0,Vendor Davis-Abbott | dept IT | Travel | amount 15416.05 USD | paid via Cheque at hour 11 | Pick until ever star test once.
f1d79e3a-382b-4635-8ce6-5e93b4fce680,7cb55000-a09b-41f7-81fc-9a96003dbc23,Davis-Abbott,Finance,Travel,3644.72,USD,ACH,2026-02-01,15,Jennifer Scott,Political dark or bill describe condition nor.,False,False,False,False,False,False,0,Vendor Davis-Abbott | dept Finance | Travel | amount 3644.72 USD | paid via ACH at hour 15 | Political dark or bill describe condition nor.
7e0a93ec-2ceb-4291-ae47-dfb362a6b1c2,3a0db054-91e3-4bc0-a6a3-e63610261cce,Mack-Peterson,Marketing,Services,40912.66,USD,Wire,2025-12-31,12,Maria Reyes,Sign option everyone southern the protect list.,False,False,False,False,False,False,0,Vendor Mack-Peterson | dept Marketing | Services | amount 40912.66 USD | paid via Wire at hour 12 | Sign option everyone southern the protect list.
abe1e88d-de1b-4b00-b8df-00b66cc72a58,635d06bd-4e2a-46e6-bee0-75921ef03e88,Blake and Sons,Finance,Travel,45220.78,USD,Cheque,2026-01-07,15,Virginia Davis,Chair close themselves follow time appear memory keep.,False,False,False,False,False,False,0,Vendor Blake and Sons | dept Finance | Travel | amount 45220.78 USD | paid via Cheque at hour 15 | Chair close themselves follow time appear memory keep.
5a192fb1-3792-4270-90c4-377ee75696ad,0b6194a7-6d35-4f80-a251-9f6475f8730a,Anderson Group,Marketing,Consulting,16069.08,USD,Corporate Card,2026-04-08,16,Jonathan Wilson,Hotel similar relationship great stuff first back.,False,False,False,False,False,False,0,Vendor Anderson Group | dept Marketing | Consulting | amount 16069.08 USD | paid via Corporate Card at hour 16 | Hotel similar relationship great stuff first back.
355a5e87-525d-4f49-8686-0048019d91d2,16c163d9-fcf9-4437-89e7-83d8fb2013e1,Hall PLC,Operations,Software,52867.48,USD,ACH,2026-03-28,14,Christopher Schultz,Represent style night majority smile.,False,False,False,False,False,False,0,Vendor Hall PLC | dept Operations | Software | amount 52867.48 USD | paid via ACH at hour 14 | Represent style night majority smile.
057bb359-3e9f-4cdc-820f-9f367a77d9af,a9887757-db3e-40ac-b3b0-95384cd80b94,"Sellers, George and Burns",Operations,Software,2640.88,USD,Wire,2026-04-12,16,Jessica Bailey,Term talk side.,False,False,False,False,False,False,0,"Vendor Sellers, George and Burns | dept Operations | Software | amount 2640.88 USD | paid via Wire at hour 16 | Term talk side."
faa3a1b8-6599-4e4e-9310-0cbc03521b7c,143cc10b-16b7-4e43-98a5-0ed1785c4dc8,Anderson-Brewer,Finance,Marketing,10266.58,USD,Cheque,2026-02-09,10,Luis Walter,Him condition section action kind.,False,False,False,False,False,False,0,Vendor Anderson-Brewer | dept Finance | Marketing | amount 10266.58 USD | paid via Cheque at hour 10 | Him condition section action kind.
0d209db4-68ca-4225-9bd2-9e8ee18fef01,3cfc48ba-d5cf-40d5-a65f-6a933fe55a0c,Mitchell-Horton,IT,Services,34346.89,USD,Cheque,2026-03-14,18,Eric Davis,Trouble me actually event positive politics.,False,False,False,False,False,False,0,Vendor Mitchell-Horton | dept IT | Services | amount 34346.89 USD | paid via Cheque at hour 18 | Trouble me actually event positive politics.
